Chemical name	Distance (lower = more similar)
2-(2-Bromo-1,1,2,2-tetrafluoroethyl)bicyclo[2.2.1]heptane	32
3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecyl 2-fluoroprop-2-enoate	32
1-Methoxy-3-(1,1,2,2-tetrafluoroethoxy)benzene	32
1-[(1,1,2,2,3,3,4,4,4-Nonafluorobutane-1-sulfonyl)oxy]pyrrolidine-2,5-dione	32
1-Bromo-4-(1,1,2,3,3,3-hexafluoropropoxy)benzene	32
1,1,2,2,3-Pentafluorodecan-1-ol	32
4-Bromo-2,2,4,5,5-pentafluoro-1,3-dioxolane	32
(2-Bromoethyl)(pentafluoro)cyclopropane	32
4-(2,2,3,3-Tetrafluoropropoxy)phenol	32
6-Chloro-1,1,2,2-tetrafluoro-2,3-dihydro-1H-indene	32
4,4,4-Trifluoro-3-(trifluoromethyl)-3-[(trimethylsilyl)oxy]but-1-en-1-one	32
Phenyl (2-chloro-1,1,2,2-tetrafluoroethoxy)(difluoro)acetate	32
3-[(3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl)sulfanyl]propanoic acid	32
Ethyl 3,3,4,4,5,5,6,6,6-nonafluorohexanoate	32
2,2-Dimethyl-1,3-bis(1,1,2,2-tetrafluoroethoxy)propane	32
4-(Tridecafluorohexyl)aniline	32
6,6-Diethoxy-1,1,1,2,2,3,3-heptafluoro-5-iodohexane	32
(3,3,4,4,5,5,5-Heptafluoro-1-iodopentyl)(trimethyl)silane	32
Triethoxy[5,5,6,6,7,7,7-heptafluoro-4,4-bis(trifluoromethyl)heptyl]silane	32
4,4,5,5,5-Pentafluoropentane-1,3-diol	32
1,1,1,2,2-Pentafluoro-4-iodooctane	32
1-(2,4-Dihydroxyphenyl)-2,2,3,3,4,4,4-heptafluorobutan-1-one	32
1,1,1-Trifluoro-5-phenylpentan-2-yl trifluoroacetate	32
1,3-Bis[(3,3,4,4,4-pentafluorobutyl)sulfanyl]propan-2-ol	32
2-[(3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl)sulfanyl]ethane-1-thiol	32
Ethyl 2-acetyl-4,4,5,5-tetrafluoro-3-oxopentanoate	32
(1,4-Dibromo-3,3,4,4-tetrafluorobutyl)(trimethyl)silane	32
1,3,3,4,4,5,5,6,6-Nonafluoro-2-(fluoromethyl)cyclohex-1-ene	32
4-(Pentafluoroethyl)aniline	32
2,2,3,3,4,4,5,5,6,6,7,7-Dodecafluoro-1,8-diisocyanatooctane	32
2,2,3,3,4,4,5,5-Octafluoro-1,6-diisocyanatohexane	32
3,3,4,4,5,6,6-Heptafluorohex-5-en-1-ol	32
2-(Heptafluoropropyl)cyclohexan-1-one	32
Nonafluoro(nitroso)cyclopentane	32
Tetrakis(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)stannane	32
2,3,4,5,7,7,8,8-Octafluorobicyclo[4.2.0]octa-1,3,5-triene	32
1,1,1,2,2,3,3,4,4-Nonafluoro-6-iododecane	32
Phenyl (2,2-dichloro-1,1,2-trifluoroethoxy)(difluoro)acetate	32
2-Bromo-4-(1,1,2,2-tetrafluoroethoxy)phenol	32
2,3,3,4,4,5,5,6,6-Nonafluorocyclohex-1-ene-1-carbonitrile	32
2-Chloro-4-(1,1,2,2-tetrafluoroethoxy)phenol	32
1,1,6-Trichloro-2,2,3,3,4,5,7-heptafluoro-2,3-dihydro-1H-indene	32
5-Chloro-1,1,2,2,3,3,4,6,7-nonafluoro-2,3-dihydro-1H-indene	32
5,6-Dichloro-1,1,2,2,3,3,4,7-octafluoro-2,3-dihydro-1H-indene	32
1-Bromo-1,2,2,3,3,4,5,6,7-nonafluoro-2,3-dihydro-1H-indene	32
1,1,2,2-Tetrafluoro-3-[(propan-2-yl)oxy]propane	32
Methyl 4,4,5,5,6,6,6-heptafluoro-2-methylidenehexanoate	32
1,1,5-Trichloro-2,2,3,3,4,6,7-heptafluoro-2,3-dihydro-1H-indene	32
Trimethyl[(2,2,3,3,4,4,5,5,5-nonafluoropentyl)oxy]silane	32
Trimethyl(2,2,3,3,3-pentafluoropropoxy)silane	32
2-Bromo-1,1,2,3,3,4,5,6,7-nonafluoro-2,3-dihydro-1H-indene	32
Trimethylsilyl 4,4,4-trifluoro-3-(trifluoromethyl)but-2-enoate	32
2,2,3,3,4,4,5,5,6,6,7,7-Dodecafluoroheptyl chloroacetate	32
2,3,4,5,6,6,7,7-Octafluorocyclohepta-2,4-dien-1-one	32
4-(1,1,1,3,3,3-Hexafluoropropan-2-yl)aniline	32
2-(Tridecafluorohexyl)cyclohexan-1-one	32
1-Chloro-4-(1,1,2,2-tetrafluoroethoxy)benzene	32
1-Methoxy-4-(pentafluoroethyl)benzene	32
1,1-Difluoro-5,5-dimethyl-1-(trifluoromethoxy)hexane-2,4-dione	32
Heptafluoro(nitroso)cyclobutane	32
1-Chloro-1,2,2,3,3,4,5,6,7-nonafluoro-2,3-dihydro-1H-indene	32
2,2,3,3-Tetrafluoro-N-(2,2,3,3-tetrafluoropropyl)propan-1-amine	32
1~1~,1~2~,1~2~,1~3~,1~3~,1~4~,1~4~,2~3~,2~3~,2~4~,2~4~,3~1~,3~2~,3~2~,3~3~,3~3~,3~4~,3~4~-Octadecafluoro[1~1~,2~1~:2~2~,3~1~-tercyclobutan]-2~1~-ene	32
N-(1,1,1,3,3,3-Hexafluoropropan-2-yl)benzamide	32
3,3,4,4,5,5-Hexafluorooxolan-2-one	32
1',2,2',2',3,3,3',3',4,4,4',4'-Dodecafluoro[1,1'-bi(cyclobutan)]-1-ene	32
1,1,1-Trifluoro-4-methyl-2-(trifluoromethyl)pent-4-en-2-ol	32
9,9,10,10-tetrafluoro-9,10-dihydrophenanthrene	32
Cyclopentane, octafluoro(hexafluorocyclobutylidene)-	32
1,3-Dioxolane-2-carboxylic acid, 4,4,5-trifluoro-2,5-bis(trifluoromethyl)-	32
2-Propanol, 2-[(diphenylphosphino)methyl]-1,1,1,3,3,3-hexafluoro-	32
Octanoic acid, 3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluoro-, ethyl ester	32
Benzenamine, N-[2,2,2-trifluoro-1-(trifluoromethyl)ethylidene]-	32
Silane, bromotris(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)-	32
Benzenamine, 4-(nonafluorobutyl)-	32
3-Octanone, 8-chloro-5,5,6,6,7,7,8,8-octafluoro-2,2-dimethyl-	32
Butanoic acid, 3,3,4,4,4-pentafluoro-, ethyl ester	32
Cyclohexanone, 2-(pentafluoroethyl)-	32
1,1,1,2,2,3,3,4,4,5,5,6,6-Tridecafluorotetradecane	32
1H-Pyrrole, 2-(heptadecafluorooctyl)-	32
2-Hexene, 1,1,1-trifluoro-5,5-dimethyl-2-(trifluoromethyl)-	32
2(5H)-Furanone, 5-(heptafluoropropyl)-	32
3-(Heptafluoroisopropoxy)propyltrimethoxysilane	32
1,1,1,2,2,3,3-heptafluoro-5-iodononane	32
1-(Perfluoro-n-octyl)tetradecane	32
3-(Heptadecafluorooctyl)aniline	32
4-(Perfluorooctyl)aniline	32
(2,2,3,3-tetrafluoropropoxy)acetic acid	32
1-(Perfluoro-n-octyl)hexadecane	32
4-Vinylbenzyl perfluorooctanoate	32
ethyl 2-ethoxy-2,3,3,3-tetrafluoropropanoate	32
2-(1,1,2,2-tetrafluoroethoxy)benzoic Acid	32
1-(Perfluoro-n-hexyl)dodecane	32
1,1,1,2,2,3,3,4,4,5,5,6,6-Tridecafluoroicosane	32
1-(Perfluoro-n-octyl)dodecane	32
1,1,1,2,2,3,3,4,4,5,5,6,6-Tridecafluoro-8-iodododecane	32
1,2-bis(1,1,2,2-tetrafluoroethoxy)benzene	32
1-(Perfluoro-n-octyl)decane	32
1-bromo-3-(1,1,2,2-tetrafluoroethoxy)benzene	32
2-Aminohexafluoropropan-2-ol	32
[3,3,4,4,5,6,6,6-octafluoro-5-(trifluoromethyl)hexyl] Prop-2-enoate	32
2-(2,2,3,3,4,4,4-heptafluorobutyl)oxirane	32
4,4,5,5,6,7,7,7-Octafluoro-2-hydroxy-6-(trifluoromethyl)heptyl prop-2-enoate	32
5,5,6,6,6-pentafluorohexan-1-ol	32
3,3,4,4,5,5,6,6,7,8,8,8-Dodecafluoro-7-(trifluoromethyl)octyl prop-2-enoate	32
2-(2,2,3,3,4,4,5,5,5-Nonafluoropentyl)oxirane	32
5,5,6,6,7,7,8,8,8-nonafluorooctan-1-ol	32
3-[2,2,3,3,4,4,5,5-octafluoro-1-(trifluoromethyl)cyclopentyl]propanoic Acid	32
1-Propanone, 2,2,3,3,3-pentafluoro-1-(4-methoxyphenyl)-	32
2,2,3,3,3-Pentafluoro-1-(pyridin-2-yl)propan-1-ol	32
Ethyl 4,4,4-trifluoro-3-(trifluoromethyl)butanoate	32
AGN-PC-0KBL5B	32
1,2,5,5,6,6-Hexafluoro-3,4-dimethyl-1,3-cyclohexadiene	32
1,2,3,4,5,5,6,6-Octafluorobicyclo[2.2.0]hex-2-ene	32
1-Oxaspiro[4.4]nonane, 2,2,3,3,4,4,6,6,7,7,8,8,9,9-tetradecafluoro-	32
Heptanoic acid, tridecafluoro-, propyl ester	32
Propanoic acid, pentafluoro-, propyl ester	32
Ethyl heptafluorobutyrylacetate	32
Hexanoic acid, undecafluoro-, propyl ester	32
3-methylphenyl pentafluoropropanoate	32
NSC123338	32
3,3,3',3'-Tetrakis(trifluoromethyl)-1,1'-spirobi[2,1-benzoxasilole]	32
2-ethyl-4,4,4-trifluoro-1-(4-fluorophenyl)-3-hydroxy-3-(trifluoromethyl)butan-1-one	32
6,6,6-trifluoro-5-hydroxy-2,2-dimethyl-5-(trifluoromethyl)hexan-3-one	32
NSC162215	32
4,4,5,5,6,6,6-heptafluoro-1-(3-methylthiophen-2-yl)hexane-1,3-dione	32
n-ethenyl-2,2,3,3,4,4,4-heptafluorobutanamide	32
bis(2,2,3,3,4,4,5,5-octafluoropentyl) 3-methylpentanedioate	32
Triethoxy(3-(1,1,2,2-tetrafluoroethoxy)propyl)silane	32
1,1,2,3,3,3-Hexafluoro-N,N-bis(2-hydroxyethyl)-2-(trifluoromethyl)propane-1-sulphonamide	32
Methyl 4-(1,1,2,2-tetrafluoroethoxy)benzoate	32
3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,18,18,18-Dotriacontafluoro-17-(trifluoromethyl)octadecyl acrylate	32
3-Chloro-1,1,1,5,5,5-hexamethyl-3-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)trisiloxane	32
3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,16,16,16-Octacosafluoro-15-(trifluoromethyl)hexadecyl acrylate	32
Aniline, p-((1,1,2,2-tetrafluoroethyl)thio)-	32
Malonic acid, (1-hydroxy-2,2,2-trifluoro-1-trifluoromethyl)ethyl-, diethyl ester	32
3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,12,12,12-Icosafluoro-11-(trifluoromethyl)dodecyl acrylate	32
Cyclohexane, (1,1,2,2-tetrafluoroethoxy)- (9CI)	32
3,3,4,4,5,5-Hexafluorodihydro-2H-pyran-2,6(3H)-dione	32
Ether, ethyl heptafluoroisobutenyl	32
2-Buten-1-one, 1-(2-furyl)-4,4,4-trifluoro-3-trifluoromethyl-	32
1-(3-Chlorophenyl)-4,4,4-trifluoro-3-hydroxy-3-(trifluoromethyl)-1-butanone	32
Crotonophenone, 4'-phenyl-4,4,4-trifluoro-3-(trifluoromethyl)-	32
Crotono-1'-naphthone, 4,4,4-trifluoro-3-trifluoromethyl-	32
Sodium 1-(ethyl-(2-sulfonatooxyethyl)sulfamoyl)-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro-octane	32
2-Cyclopenten-1-one, 2,3,4,4,5,5-hexafluoro-	32
Ethyl 4,4,4-trifluoro-3-(trifluoromethyl)crotonate	32
1,1,1,2,2,3,3,4,4,5,5,6,6--Tridecafluorohexadecane	32
4-Heptanone, 2-chloro-6-methyl-1,1,1-trifluoro-2-trifluoromethyl-	32
2,4-Pentanediol, 4-methyl-1,1,1-trifluoro-2-(trifluoromethyl)-	32
2-Buten-1-one, 1-(9-anthryl)-4,4,4-trifluoro-3-trifluoromethyl-	32
Benzene, 1-bromo-4-(pentafluoroethoxy)-	32
1,3-Dioxolane, 4,4,5,5-tetrafluoro-2,2-bis(trifluoromethyl)-	32
Glycine, N-ethyl-N-[(undecafluoropentyl)sulfonyl]-, ethyl ester	32
Phosphonic acid, [3-[ethyl[(pentadecafluoroheptyl)sulfonyl]amino]propyl]-	32
Glycine, N-ethyl-N-[(nonafluorobutyl)sulfonyl]-, ethyl ester	32
Glycine, N-ethyl-N-[(tridecafluorohexyl)sulfonyl]-, ethyl ester	32
Glycine, N-ethyl-N-[(pentadecafluoroheptyl)sulfonyl]-, ethyl ester	32
Phosphonic acid, [3-[ethyl[(heptadecafluorooctyl)sulfonyl]amino]propyl]-	32
4-Bromo-(1,1,2,2-tetrafluoroethoxy)benzene	32
Glycine, N-ethyl-N-[(heptadecafluorooctyl)sulfonyl]-, ethyl ester	32
2,2-Propanediamine, 1,1,1,3,3,3-hexafluoro-	32
2,5-Furandione, 3,3,4,4-tetrafluorodihydro-	32
Methyl 2,2,3,3-tetrafluoro-3-({1,1,1,2,3,3-hexafluoro-3-[(trifluoroethenyl)oxy]propan-2-yl}oxy)propanoate	32
6-[(3,3,4,4,5,5,6,6,6-Nonafluorohexyl)sulfanyl]hexanoic acid	33
1,3-Bis[(1,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-heptadecafluoronon-1-en-1-yl)oxy]benzene	33
11-[(3,3,4,4,5,5,6,6,6-Nonafluorohexyl)sulfanyl]undecanoic acid	33
1,1,1,2,2,3,3,4-Octafluorodec-4-ene	33
5-[2-(Ethenyloxy)ethoxy]-1,1,1,2,2,3,3,4,4-nonafluoropentane	33
1-Ethoxy-1-(ethylsulfanyl)-4,4,4-trifluoro-3-(trifluoromethyl)buta-1,2-diene	33
1-(2,2,3,3-Tetrafluorocyclopropyl)naphthalene	33
1,1,2,2-Tetrafluoro-5-methyl-2,3-dihydro-1H-indene	33
1,1,2,2-Tetrafluoro-7-methyl-2,3-dihydro-1H-indene	33
2,2,3,3-Tetrafluoro-2,3-dihydro-1H-cyclopenta[a]naphthalene	33
(Dimethoxymethyl)(3,3,4,4,5,5,6,6,6-nonafluorohexyl)silane	33
2-(Trimethoxysilyl)ethyl heptadecafluorononanoate	33
But-2-en-1-yl 2-fluoro-3-methyl-2-(trifluoromethyl)pent-4-enoate	33
1-[4-(Nonafluorobutyl)phenyl]butyl diphenyl phosphate	33
5-Amino-1,1,2,2,6,6,7,7-octafluorohept-4-en-3-one	33
4,4,5,5,6,6,7,7,8,8,8-Undecafluoro-3-phenoxyoct-2-enal	33
2,2,3,3,4,4,4a,5,5,6,6,7,7,8,8,8a-Hexadecafluorooctahydro-2H-1-benzopyran	33
Acetic acid--1-[(2,2,3,3,4,4,5,5,6,6,7,7-dodecafluoroheptyl)oxy]ethan-1-ol (1/1)	33
N-{1-[2-(1,1,2,2-Tetrafluoro-2-phenylethyl)phenyl]ethylidene}hydroxylamine	33
5-Fluoro-2-(1,1,2,2-tetrafluoro-2-phenylethyl)benzonitrile	33
N,N-Diethyl-2,2,3,3,4,4,4-heptafluorobutanethioamide	33
N,N-Diethyl-2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoroheptanethioamide	33
5-Methoxy-3,3-bis(trifluoromethyl)-1,2-dithiolane	33
N,N'-Bis{[(1,1,1,3,3,3-hexafluoropropan-2-ylidene)amino]sulfanyl}urea	33
1,1,2,2,3,3,4,4-Octafluoroundecane-5,6-dione	33
4-(Heptadecafluorooctyl)phenyl prop-2-enoate	33
4-[1,1,2-Trifluoro-2-(heptafluoropropoxy)ethoxy]butan-1-ol	33
3-{[1,1,1,3,3,3-Hexafluoro-2-(trifluoromethyl)propan-2-yl]sulfanyl}aniline	33
3-(Heptafluoropropyl)pentane-1,5-diol	33
2,3,3,3-Tetrafluoro-N,N-dimethylprop-1-en-1-amine	33
Decafluoro-1,2-dihydroacenaphthylene	33
10-Chloro-7,7,8,8,9,9,10,10-octafluoro-1-phenyldec-4-en-1-one	33
4,4,4-Trifluoro-1-(5-methylfuran-2-yl)-3-(trifluoromethyl)but-2-en-1-one	33
5-[1,2,2,2-Tetrafluoro-1-(heptafluoropropoxy)ethyl]furan-2(5H)-one	33
(3,3,4,4,5,5,6,6,6-Nonafluorohexyl)carbonimidoyl	33
3-(Heptafluoropropyl)oxolane	33
2,2,3,3,4,4,5,5-Octafluoropentyl 4-hydroxybenzoate	33
2-(1,1,2,2,4,4,4-Heptafluorobutoxy)ethyl prop-2-enoate	33
6-[(Nonadecafluorononyl)oxy]hexanoic acid	33
2,3-Bis(heptafluoropropyl)pyridine	33
1,1,1,2,2,3,3,4,4,5,5,6-Dodecafluorododec-6-ene	33
Strontium 6,6,7,7,8,8,8-heptafluoro-2,2-dimethyl-5-oxooct-3-en-3-olate--water (1/2/1)	33
(3,3,4,4,5,5,5-Heptafluoro-1-iodopent-1-ene-1,2-diyl)bis(trimethylsilane)	33
(4-Fluorophenyl)[4-(1,1,2,3,3,3-hexafluoropropoxy)phenyl]methanone	33
1,1,1,2,2,3,3,4,4,5,5,6,6-Tridecafluorooctadec-7-ene	33
[(1,2,3,3,4,4,5,5,6,6,6-Undecafluorohex-1-en-1-yl)oxy]benzene	33
1,1'-[Oxybis(1,1,2,3,3,3-hexafluoropropane-1,2-diyl)]bis(4-bromo-2,6-difluorobenzene)	33
1-Bromo-4-[(1,1,1,2,3,3,3-heptafluoropropan-2-yl)oxy]butane	33
1,1,1,2,2,3,3-Heptafluoro-6-hydroxy-7,7-dimethyloct-5-en-4-one--copper (2/1)	33
2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluorooctan-1-amine--hydrogen chloride (1/1)	33
2,2,3,3,3-Pentafluoropropan-1-amine--hydrogen chloride (1/1)	33
1-Nitro-3-(pentafluoroethyl)benzene	33
2-Chloro-3,4,4,5,5-pentafluorocyclopent-2-en-1-one	33
12,12,13,13,14,14,15,15,15-Nonafluoropentadecan-1-ol	33
4,4'-Bis(2-bromo-1,1,2,2-tetrafluoroethoxy)-1,1'-biphenyl	33
9,9,10,10,11,11,12,12,12-Nonafluorododecan-1-ol	33
5,5,5-Trifluoro-4-(trifluoromethyl)pentane-1,4-diol	33
Ethyl 4,4,5,5,5-pentafluoro-3-hydroxypentanoate	33
2,3,4,5-Tetrabromo-7,7,8,8-tetrafluorobicyclo[4.2.0]octa-1,3,5-triene	33
3-[(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)oxy]-2-methylprop-1-ene	33
1-(Prop-1-en-2-yl)-4-(1,1,2,2-tetrafluoro-2-phenylethyl)benzene	33
(3,3,4,4-Tetrafluorocyclobut-1-en-1-yl)benzene	33
4,4,5-Trichloro-2,2-bis(trifluoromethyl)-1,3-dioxolane	33
4,4,5-Trichloro-5-fluoro-2,2-bis(trifluoromethyl)-1,3-dioxolane	33
2,2,3,3,4,4,4-Heptafluoro-N-methylbutan-1-amine	33
Phenyl 2,3,3,3-tetrafluoro-2-phenoxypropanoate	33
Bromotris(3,3,4,4,5,5,6,6,6-nonafluorohexyl)stannane	33
Di(propan-2-yl)(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)silane	33
1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-Heptadecafluoro-10-isocyanatodecane	33
(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecyl)di(propan-2-yl)silane	33
(3,3,4,4,5,5,6,6,6-Nonafluorohexyl)di(propan-2-yl)silane	33
Tris(3,3,4,4,5,5,6,6,6-nonafluorohexyl)stannane	33
5-Bromo-2,2,3,3-tetrafluoro-2,3-dihydro-1-benzothiophene	33
N,N-Dichloro-2,2-difluoro-2-(trifluoromethoxy)acetamide	33
4,5-Difluoro-4,5-diiodo-2,2-bis(trifluoromethyl)-1,3-dioxolane	33
Dichloropalladium--tris[3-(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl)phenyl]phosphane (1/2)	33
1-Nitro-3-(tridecafluorohexyl)benzene	33
4-(1,1,2,3,3,3-Hexafluoropropoxy)-1,1'-biphenyl	33
4-(1,1,2,2-Tetrafluoroethoxy)-1,1'-biphenyl	33
2,2,3,3,5,6-Hexafluoro-2,3-dihydro-1,4-dioxine	33
2-(2,2,3,3,3-Pentafluoropropoxy)ethan-1-ol	33
(4-Bromo-3,3,4,4-tetrafluoro-1-iodobutyl)(trimethyl)silane	33
Methyl(3,3,4,4,5,5,6,6,6-nonafluorohexyl)silane	33
3-(Trimethoxysilyl)propyl pentadecafluorooctanoate	33
[(1,1,1,3,3,3-Hexafluoro-2-phenylpropan-2-yl)oxy](trimethyl)silane	33
1-[4-(Pentafluoroethyl)phenyl]methanamine	33
6-Bromo-1,1,1,2,2,3,3-heptafluoro-4,4-bis(trifluoromethyl)decane	33
[(4,4,5,5,6,6,6-Heptafluoro-2-iodohexyl)oxy](trimethyl)silane	33
1-Nitro-4-(pentafluoroethyl)benzene	33
1,1,3,3,4,5,6,7-Octafluoro-1,3-dihydro-2-benzofuran	33
2-[2,3,3,3-Tetrafluoro-2-(heptafluoropropoxy)propoxy]ethan-1-ol	33
2-[(3,3,4,4,4-Pentafluorobutyl)sulfanyl]ethan-1-ol	33
2,2,3,3,7,7,8,8-Octafluoro-1,4,6,9-tetraoxaspiro[4.4]nonane	33
1-Chloro-1,1,2,2,3,3,4,4-octafluoro-6-iododecane	33
1,1,1,2,2-Pentafluorooctan-3-one	33
2-(6-Chloro-1,1,2,2,3,3,4,4,5,5,6,6-dodecafluorohexyl)-1H-pyrrole	33
2-Methyl-1-[4-(pentafluoroethoxy)phenyl]propan-1-one	33
4,5-Dimethyl-2-(2,2,3,3-tetrafluoropropoxy)-1,3,2-dioxaphospholane	33
1,1,1,2,2,3,3,4,4,5,5,6,6-Tridecafluoro-8-iodotetradecane	33
1,1,1,2,2,3,3,4,4,5,5,6,6-Tridecafluoro-8-[(prop-2-en-1-yl)oxy]octane	33
Methyl 5-(heptafluoropropyl)furan-2-carboxylate	33
4,4,5,5,6,6,7,7,7-Nonafluoro-3-methoxy-1-phenylheptan-1-one	33
3,3,3-Trifluoro-2-(trifluoromethyl)-2-[(trimethylsilyl)oxy]propanenitrile	33
Methyl 2,2,3,3-tetrafluoro-3-phenoxypropanoate	33
Propyl 2,2,3,3-tetrafluoropropanoate	33
2,2,4,5-Tetrafluoro-3,5-bis(trifluoromethyl)-2,5-dihydrofuran	33
5-Bromo-2-(1,1,2,2-tetrafluoroethoxy)phenol	33
2-[2,2-Bis(trifluoromethyl)hydrazinyl]-1,1,1,3,3,3-hexafluoropropan-2-ol	33
Methyl 4,4,5,5,6,6,6-heptafluoro-3,3-dihydroxyhexanoate	33
Methyl 4,4,5,5-tetrafluoro-3-hydroxy-3-methoxypentanoate	33
2,2,3,3-Tetrafluoro-3-(pentafluorophenoxy)propanoic acid	33
2,2,3,3,6,6,7,7,8,8,9,9-Dodecafluoro-1,4-dioxaspiro[4.4]nonane	33
4,4,5,5,6,6,6-Heptafluoro-1-(4-methoxyphenyl)hex-2-yn-1-one	33
4,4,5,5,6,6,6-Heptafluoro-1-(4-methoxyphenyl)hex-1-yn-3-one	33
2-Chloro-3,3,4,4,5,5-hexafluorocyclopent-1-ene-1-carbonitrile	33
2-Chloro-3,3,4,4,5,5,6,6-octafluorocyclohex-1-ene-1-carbonitrile	33
Cyclohexyl pentafluoropropanoate	33
Decafluoro-1,2-dihydronaphthalene	33
1,1,2,2-Tetrafluorononane-3,5-dione	33
Heptane, 7-azido-1,1,1,2,2,3,3,4,4,5,5,6,6-tridecafluoro-	33
Acetic acid, bromo-, 3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl ester	33
Dodecane, 1,1,1,2,2,3,3,4,4-nonafluoro-6-iodo-	33
2,2,4,5,5-pentafluoro-1,3-dioxolane-4-carbonyl Fluoride	33
2-(HEXAFLUORO-2-HYDROXY-2-PROPYL)PHENOL	33
1,3-Oxathiolane-4-acetic acid, 5-oxo-2,2-bis(trifluoromethyl)-	33
Benzamide, N-[2,2,2-trifluoro-1-(trifluoromethyl)ethylidene]-	33
Ethanol, 2-[(2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctyl)oxy]-	33
6,6,7,7,8,8,9,9,10,10,11,11,11-Tridecafluoroundecan-1-ol	33
6,6,7,7,8,8,9,9,10,10,11,11,11-Tridecafluoro-4-iodoundecan-1-ol	33
1H-Pyrrole, 2-(4-chloro-1,1,2,2,3,3,4,4-octafluorobutyl)-	33
Ethyl 3,3,4,4-tetrafluorobutanoate	33
Silane, (6-chloro-3,3,4,4,5,5,6,6-octafluoro-1-iodohexyl)trimethyl-	33
Stannane, chlorotris(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)-	33
3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctylamine	33
Pentalene, 1-(2-bromo-1,1,2,2-tetrafluoroethyl)octahydro-4-iodo-	33
4,4,4-TRIFLUORO-3-TRIFLUOROMETHYL-BUTYLAMINE	33
Cyclohexane, (ethoxydifluoromethyl)undecafluoro-	33
4-perfluoroisopropylaniline	33
NSC174303	33
3,3,3',3'-tetrakis(trifluoromethyl)-1,1'-spirobi[2,1-benzoxaphosphol-1-ium]	33
2,2,3,3-tetrafluoropropyl 4-chlorobenzoate	33
5178-89-2	33
Propanamide, 2,2,3,3,3-pentafluoro-N-(1-phenylethyl)-	33
5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-Heptadecafluoro-2-methyldodecan-2-ol	33
1H,1H,2H,2H-Perfluorodecylamine	33
4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-Heptadecafluoroundecyl acetate	33
7,7,8,8,8-pentafluorooctan-1-ol	33
2-[2,2,3,3,4,4,5,5,6,7,7,7-dodecafluoro-6-(trifluoromethyl)heptyl]oxirane	33
2-(1,1,2,3,3,3-hexafluoropropyl)oxolane	33
1-bromo-1,1,2,2-tetrafluorooctane	33
2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-nonadecafluorodecyl 2-methylprop-2-enoate	33
7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,14-heptadecafluorotetradecan-1-ol	33
2-[3,3,3-trifluoro-2,2-bis(trifluoromethyl)propyl]oxirane	33
7,7,8,8,9,9,10,10,10-nonafluorodecan-1-ol	33
2-[2,2,3,3,4,5,5,5-octafluoro-4-(trifluoromethyl)pentyl]oxirane	33
6-(Perfluorohexyl)hexanol	33
3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl 2-methylpropanoate	33
1,1,1,2,2,3,3,4,4,5,5,6,6-tridecafluorohexadec-7-ene	33
3-(Heptafluoroisopropoxy)propyltriethoxysilane	33
Tris(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)tin bromide	33
Bis[2-iodo-3-(perfluorooctyl)propyl] adipate	33
Bis[3-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctylsulfanyl)propyl] But-2-enedioate	33
Benzenamine, 4-[[2,2,2-trifluoro-1,1-bis(trifluoromethyl)ethyl]thio]-	33
2,3,4,5,6-Pentakis(1,1,2,2,2-pentafluoroethyl)pyridine	33
1,2,3,4,5,5,6,6-Octafluorobicyclo[2.2.2]oct-2-ene	33
